Day,Month,DayNumber,Year,StartTime,,VisitorPoints,,HomePoints,AttendeeNumber
Sun,May,1,2016,1:00p,CHA,73,MIA,106,19868
Sun,May,1,2016,8:00p,IND,84,TOR,89,20669
Mon,May,2,2016,7:00p,ATL,93,CLE,104,20562
Mon,May,2,2016,9:30p,OKC,98,SAS,97,18418
Tue,May,3,2016,10:30p,POR,99,GSW,110,19596
Tue,May,3,2016,8:00p,MIA,102,TOR,96,19800
Wed,May,4,2016,8:00p,ATL,98,CLE,123,20562
Thu,May,5,2016,8:00p,MIA,92,TOR,96,20906
Fri,May,6,2016,7:00p,CLE,121,ATL,108,19089
Fri,May,6,2016,9:30p,SAS,100,OKC,96,18203
Sat,May,7,2016,5:00p,TOR,95,MIA,91,19675
Sat,May,7,2016,8:30p,GSW,108,POR,120,19673
Sun,May,8,2016,3:30p,CLE,100,ATL,99,19031
Sun,May,8,2016,8:00p,SAS,97,OKC,111,18203
Mon,May,9,2016,8:00p,TOR,87,MIA,94,19600
Mon,May,9,2016,10:30p,GSW,132,POR,125,19583
Tue,May,10,2016,8:00p,OKC,95,SAS,91,18418
Wed,May,11,2016,10:30p,POR,121,GSW,125,19596
Wed,May,11,2016,8:00p,MIA,91,TOR,99,20155
Thu,May,12,2016,8:30p,SAS,99,OKC,113,18203
Fri,May,13,2016,8:00p,TOR,91,MIA,103,19757
Sun,May,15,2016,3:30p,MIA,89,TOR,116,20257
Mon,May,16,2016,9:00p,OKC,108,GSW,102,19596
Tue,May,17,2016,8:30p,TOR,84,CLE,115,20562
Wed,May,18,2016,9:00p,OKC,91,GSW,118,19596
Thu,May,19,2016,8:30p,TOR,89,CLE,108,20562
Sat,May,21,2016,8:30p,CLE,84,TOR,99,20207
Sun,May,22,2016,8:00p,GSW,105,OKC,133,18203
Mon,May,23,2016,8:30p,CLE,99,TOR,105,20367
Tue,May,24,2016,9:00p,GSW,94,OKC,118,18203
Wed,May,25,2016,8:30p,TOR,78,CLE,116,20562
Thu,May,26,2016,9:00p,OKC,111,GSW,120,19596
Fri,May,27,2016,8:30p,CLE,113,TOR,87,20605
Sat,May,28,2016,9:00p,GSW,108,OKC,101,18203
Mon,May,30,2016,9:00p,OKC,88,GSW,96,19596
Thu,Jun,2,2016,9:00p,CLE,89,GSW,104,19596
Sun,Jun,5,2016,8:00p,CLE,77,GSW,110,19596
Wed,Jun,8,2016,9:00p,GSW,90,CLE,120,20562
Fri,Jun,10,2016,9:00p,GSW,108,CLE,97,20562
Mon,Jun,13,2016,9:00p,CLE,112,GSW,97,19596
Thu,Jun,16,2016,9:00p,GSW,101,CLE,115,20562
Sun,Jun,19,2016,8:00p,CLE,93,GSW,89,19596
